GPIO.002.000.0:DATAIN.0 GOUT.003.000.0036
GPIO.060.081.1:DATAOUT.3 GIN.058.081.0013
GPIO.060.081.1:DATAOUT.4 GIN.059.081.0000
GPIO.060.081.1:BSLIPMAX GIN.058.081.0017
GPIO.060.081.1:CEIN GOUT.059.081.0007
GPIO.060.081.1:CEOUT GOUT.059.081.0003
GPIO.060.081.1:ACLR GOUT.059.081.0002
GPIO.060.081.1:SCLR GOUT.059.081.0042
GPIO.060.081.1:CLKIN_IN.0 DCMUX.060.081.0011
GPIO.060.081.1:CLKIN_IN.1 DCMUX.060.081.0009
GPIO.060.081.1:CLKIN_OUT.0 DCMUX.060.081.0015
GPIO.060.081.1:CLKIN_OUT.1 DCMUX.060.081.0013
GPIO.060.081.2:DATAOUT.0 GIN.058.081.0023
GPIO.060.081.2:DATAOUT.1 GIN.058.081.0021
GPIO.060.081.2:DATAOUT.2 GIN.058.081.0020
GPIO.060.081.2:DATAOUT.3 GIN.058.081.0019
GPIO.060.081.2:DATAOUT.4 GIN.058.081.0018
GPIO.060.081.2:OEIN.0 GOUT.058.081.0035
GPIO.060.081.2:OEIN.1 GOUT.058.081.0036
GPIO.060.081.2:BSLIPMAX GIN.058.081.0024
GPIO.060.081.2:CEIN GOUT.058.081.0041
GPIO.060.081.2:CEOUT GOUT.058.081.0044
GPIO.060.081.2:SCLR GOUT.059.081.0010
GPIO.060.081.2:CLKIN_IN.0 DCMUX.060.081.0005
GPIO.060.081.2:CLKIN_IN.1 DCMUX.060.081.0007
GPIO.060.081.2:CLKIN_OUT.0 DCMUX.060.081.0001
GPIO.060.081.2:CLKIN_OUT.1 DCMUX.060.081.0003
GPIO.060.081.3:DATAOUT.4 GIN.058.081.0025
GPIO.060.081.3:BSLIPMAX GIN.058.081.0004
GPIO.060.081.3:CEIN GOUT.058.081.0009
GPIO.060.081.3:CEOUT GOUT.058.081.0011
GPIO.060.081.3:ACLR GOUT.058.081.0005
GPIO.060.081.3:SCLR GOUT.058.081.0047
GPIO.060.081.3:CLKIN_IN.0 DCMUX.060.081.0004
GPIO.060.081.3:CLKIN_IN.1 DCMUX.060.081.0006
GPIO.060.081.3:CLKIN_OUT.0 DCMUX.060.081.0000
GPIO.060.081.3:CLKIN_OUT.1 DCMUX.060.081.0002
GPIO.062.000.0:DATAOUT.4 GIN.061.000.0007
GPIO.062.000.0:BSLIPMAX GIN.061.000.0002
GPIO.062.000.0:CEIN GOUT.061.000.0013
GPIO.062.000.0:CEOUT GOUT.061.000.0019
GPIO.062.000.0:ACLR GOUT.061.000.0020
GPIO.062.000.0:SCLR GOUT.061.000.0043
GPIO.062.000.0:CLKIN_IN.0 DCMUX.062.000.0010
GPIO.062.000.0:CLKIN_IN.1 DCMUX.062.000.0008
GPIO.062.000.0:CLKIN_OUT.0 DCMUX.062.000.0014
GPIO.062.000.0:CLKIN_OUT.1 DCMUX.062.000.0012
GPIO.062.000.1:DATAOUT.4 GIN.061.000.0001
GPIO.062.000.1:BSLIPMAX GIN.060.000.0018
GPIO.062.000.1:CEIN GOUT.060.000.0028
GPIO.062.000.1:CEOUT GOUT.060.000.0030
GPIO.062.000.1:ACLR GOUT.060.000.0033
GPIO.062.000.1:SCLR GOUT.061.000.0008
GPIO.062.000.1:CLKIN_IN.0 DCMUX.062.000.0011
GPIO.062.000.1:CLKIN_IN.1 DCMUX.062.000.0009
GPIO.062.000.1:CLKIN_OUT.0 DCMUX.062.000.0015
GPIO.062.000.1:CLKIN_OUT.1 DCMUX.062.000.0013
GPIO.062.000.2:DATAOUT.4 GIN.060.000.0019
GPIO.062.000.2:BSLIPMAX GIN.060.000.0025
GPIO.062.000.2:CEIN GOUT.060.000.0016
GPIO.062.000.2:CEOUT GOUT.060.000.0022
GPIO.062.000.2:ACLR GOUT.060.000.0024
GPIO.062.000.2:SCLR GOUT.060.000.0038
GPIO.062.000.2:CLKIN_IN.0 DCMUX.062.000.0005
GPIO.062.000.2:CLKIN_IN.1 DCMUX.062.000.0007
GPIO.062.000.2:CLKIN_OUT.0 DCMUX.062.000.0001
GPIO.062.000.2:CLKIN_OUT.1 DCMUX.062.000.0003
GPIO.062.000.3:DATAOUT.0 GIN.060.000.0001
GPIO.062.000.3:DATAOUT.1 GIN.060.000.0003
GPIO.062.000.3:DATAOUT.2 GIN.060.000.0005
GPIO.062.000.3:DATAOUT.3 GIN.060.000.0008
GPIO.062.000.3:DATAOUT.4 GIN.060.000.0010
GPIO.062.000.3:OEIN.0 GOUT.060.000.0018
GPIO.062.000.3:OEIN.1 GOUT.060.000.0019
GPIO.062.000.3:BSLIPMAX GIN.059.000.0024
GPIO.062.000.3:CEIN GOUT.060.000.0004
GPIO.062.000.3:CEOUT GOUT.060.000.0003
GPIO.062.000.3:SCLR GOUT.060.000.0015
GPIO.062.000.3:CLKIN_IN.0 DCMUX.062.000.0004
GPIO.062.000.3:CLKIN_IN.1 DCMUX.062.000.0006
GPIO.062.000.3:CLKIN_OUT.0 DCMUX.062.000.0000
GPIO.062.000.3:CLKIN_OUT.1 DCMUX.062.000.0002
GPIO.062.081.0:DATAOUT.4 GIN.061.081.0007
GPIO.062.081.0:BSLIPMAX GIN.061.081.0002
GPIO.062.081.0:CEIN GOUT.061.081.0013
GPIO.062.081.0:CEOUT GOUT.061.081.0019
GPIO.062.081.0:ACLR GOUT.061.081.0020
GPIO.062.081.0:SCLR GOUT.061.081.0043
GPIO.062.081.0:CLKIN_IN.0 DCMUX.062.081.0010
GPIO.062.081.0:CLKIN_IN.1 DCMUX.062.081.0008
GPIO.062.081.0:CLKIN_OUT.0 DCMUX.062.081.0014
GPIO.062.081.0:CLKIN_OUT.1 DCMUX.062.081.0012
GPIO.062.081.1:DATAOUT.4 GIN.061.081.0001
GPIO.062.081.1:BSLIPMAX GIN.060.081.0018
GPIO.062.081.1:CEIN GOUT.060.081.0028
GPIO.062.081.1:CEOUT GOUT.060.081.0030
GPIO.062.081.1:ACLR GOUT.060.081.0033
GPIO.062.081.1:SCLR GOUT.061.081.0008
GPIO.062.081.1:CLKIN_IN.0 DCMUX.062.081.0011
GPIO.062.081.1:CLKIN_IN.1 DCMUX.062.081.0009
GPIO.062.081.1:CLKIN_OUT.0 DCMUX.062.081.0015
GPIO.062.081.1:CLKIN_OUT.1 DCMUX.062.081.0013
GPIO.062.081.2:DATAOUT.4 GIN.060.081.0019
GPIO.062.081.2:BSLIPMAX GIN.060.081.0025
GPIO.062.081.2:CEIN GOUT.060.081.0016
GPIO.062.081.2:CEOUT GOUT.060.081.0022
GPIO.062.081.2:ACLR GOUT.060.081.0024
GPIO.062.081.2:SCLR GOUT.060.081.0038
GPIO.062.081.2:CLKIN_IN.0 DCMUX.062.081.0005
GPIO.062.081.2:CLKIN_IN.1 DCMUX.062.081.0007
GPIO.062.081.2:CLKIN_OUT.0 DCMUX.062.081.0001
GPIO.062.081.2:CLKIN_OUT.1 DCMUX.062.081.0003
GPIO.062.081.3:DATAOUT.0 GIN.060.081.0001
GPIO.062.081.3:DATAOUT.1 GIN.060.081.0003
GPIO.062.081.3:DATAOUT.2 GIN.060.081.0005
GPIO.062.081.3:DATAOUT.3 GIN.060.081.0008
GPIO.062.081.3:DATAOUT.4 GIN.060.081.0010
GPIO.062.081.3:OEIN.0 GOUT.060.081.0018
GPIO.062.081.3:OEIN.1 GOUT.060.081.0019
GPIO.062.081.3:BSLIPMAX GIN.059.081.0024
GPIO.062.081.3:CEIN GOUT.060.081.0004
GPIO.062.081.3:CEOUT GOUT.060.081.0003
GPIO.062.081.3:SCLR GOUT.060.081.0015
GPIO.062.081.3:CLKIN_IN.0 DCMUX.062.081.0004
GPIO.062.081.3:CLKIN_IN.1 DCMUX.062.081.0006
GPIO.062.081.3:CLKIN_OUT.0 DCMUX.062.081.0000
GPIO.062.081.3:CLKIN_OUT.1 DCMUX.062.081.0002
GPIO.064.000.0:DATAIN.0 GOUT.063.000.0011
GPIO.064.000.0:DATAIN.1 GOUT.063.000.0006
GPIO.064.000.0:DATAIN.2 GOUT.063.000.0007
GPIO.064.000.0:DATAIN.3 GOUT.063.000.0005
GPIO.064.000.0:DATAOUT.0 GIN.063.000.0001
GPIO.064.000.0:DATAOUT.1 GIN.063.000.0003
GPIO.064.000.0:DATAOUT.2 GIN.063.000.0004
GPIO.064.000.0:DATAOUT.3 GIN.063.000.0006
GPIO.064.000.0:DATAOUT.4 GIN.063.000.0008
GPIO.064.000.0:OEIN.0 GOUT.063.000.0003
GPIO.064.000.0:OEIN.1 GOUT.063.000.0008
GPIO.064.000.0:BSLIPMAX GIN.062.000.0015
GPIO.064.000.0:CEIN GOUT.062.000.0037
GPIO.064.000.0:CEOUT GOUT.062.000.0035
GPIO.064.000.0:ACLR GOUT.062.000.0026
GPIO.064.000.0:SCLR GOUT.063.000.0025
GPIO.064.000.0:CLKIN_IN.0 DCMUX.064.000.0010
GPIO.064.000.0:CLKIN_IN.1 DCMUX.064.000.0008
GPIO.064.000.0:CLKIN_OUT.0 DCMUX.064.000.0014
GPIO.064.000.0:CLKIN_OUT.1 DCMUX.064.000.0012
GPIO.064.000.1:DATAIN.0 GOUT.062.000.0044
GPIO.064.000.1:DATAIN.1 GOUT.062.000.0039
GPIO.064.000.1:DATAIN.2 GOUT.062.000.0043
GPIO.064.000.1:DATAIN.3 GOUT.062.000.0038
GPIO.064.000.1:DATAOUT.0 GIN.062.000.0024
GPIO.064.000.1:DATAOUT.1 GIN.062.000.0023
GPIO.064.000.1:DATAOUT.2 GIN.062.000.0022
GPIO.064.000.1:DATAOUT.3 GIN.062.000.0021
GPIO.064.000.1:DATAOUT.4 GIN.062.000.0020
GPIO.064.000.1:OEIN.0 GOUT.062.000.0028
GPIO.064.000.1:OEIN.1 GOUT.062.000.0029
GPIO.064.000.1:BSLIPMAX GIN.062.000.0011
GPIO.064.000.1:CEIN GOUT.062.000.0048
GPIO.064.000.1:CEOUT GOUT.062.000.0047
GPIO.064.000.1:ACLR GOUT.062.000.0046
GPIO.064.000.1:SCLR GOUT.062.000.0033
GPIO.064.000.1:CLKIN_IN.0 DCMUX.064.000.0011
GPIO.064.000.1:CLKIN_IN.1 DCMUX.064.000.0009
GPIO.064.000.1:CLKIN_OUT.0 DCMUX.064.000.0015
GPIO.064.000.1:CLKIN_OUT.1 DCMUX.064.000.0013
GPIO.064.000.2:DATAOUT.0 GIN.061.000.0015
GPIO.064.000.2:DATAOUT.1 GIN.061.000.0014
GPIO.064.000.2:DATAOUT.2 GIN.062.000.0000
GPIO.064.000.2:DATAOUT.3 GIN.062.000.0003
GPIO.064.000.2:DATAOUT.4 GIN.062.000.0005
GPIO.064.000.2:OEIN.0 GOUT.062.000.0023
GPIO.064.000.2:OEIN.1 GOUT.062.000.0024
GPIO.064.000.2:BSLIPMAX GIN.061.000.0018
GPIO.064.000.2:CEIN GOUT.062.000.0017
GPIO.064.000.2:CEOUT GOUT.062.000.0013
GPIO.064.000.2:ACLR GOUT.062.000.0018
GPIO.064.000.2:SCLR GOUT.062.000.0050
GPIO.064.000.2:CLKIN_IN.0 DCMUX.064.000.0005
GPIO.064.000.2:CLKIN_IN.1 DCMUX.064.000.0007
GPIO.064.000.2:CLKIN_OUT.0 DCMUX.064.000.0001
GPIO.064.000.2:CLKIN_OUT.1 DCMUX.064.000.0003
GPIO.064.000.3:DATAOUT.4 GIN.061.000.0024
GPIO.064.000.3:BSLIPMAX GIN.061.000.0008
GPIO.064.000.3:CEIN GOUT.061.000.0028
GPIO.064.000.3:CEOUT GOUT.061.000.0030
GPIO.064.000.3:ACLR GOUT.061.000.0032
GPIO.064.000.3:SCLR GOUT.062.000.0012
GPIO.064.000.3:CLKIN_IN.0 DCMUX.064.000.0004
GPIO.064.000.3:CLKIN_IN.1 DCMUX.064.000.0006
GPIO.064.000.3:CLKIN_OUT.0 DCMUX.064.000.0000
GPIO.064.000.3:CLKIN_OUT.1 DCMUX.064.000.0002
GPIO.064.081.0:DATAIN.0 GOUT.063.081.0011
GPIO.064.081.0:DATAIN.1 GOUT.063.081.0006
GPIO.064.081.0:DATAIN.2 GOUT.063.081.0007
GPIO.064.081.0:DATAIN.3 GOUT.063.081.0005
GPIO.064.081.0:DATAOUT.0 GIN.063.081.0001
GPIO.064.081.0:DATAOUT.1 GIN.063.081.0003
GPIO.064.081.0:DATAOUT.2 GIN.063.081.0004
GPIO.064.081.0:DATAOUT.3 GIN.063.081.0006
GPIO.064.081.0:DATAOUT.4 GIN.063.081.0008
GPIO.064.081.0:OEIN.0 GOUT.063.081.0003
GPIO.064.081.0:OEIN.1 GOUT.063.081.0008
GPIO.064.081.0:BSLIPMAX GIN.062.081.0015
GPIO.064.081.0:CEIN GOUT.062.081.0037
GPIO.064.081.0:CEOUT GOUT.062.081.0035
GPIO.064.081.0:ACLR GOUT.062.081.0026
GPIO.064.081.0:SCLR GOUT.063.081.0025
GPIO.064.081.0:CLKIN_IN.0 DCMUX.064.081.0010
GPIO.064.081.0:CLKIN_IN.1 DCMUX.064.081.0008
GPIO.064.081.0:CLKIN_OUT.0 DCMUX.064.081.0014
GPIO.064.081.0:CLKIN_OUT.1 DCMUX.064.081.0012
GPIO.064.081.1:DATAIN.0 GOUT.062.081.0044
GPIO.064.081.1:DATAIN.1 GOUT.062.081.0039
GPIO.064.081.1:DATAIN.2 GOUT.062.081.0043
GPIO.064.081.1:DATAIN.3 GOUT.062.081.0038
GPIO.064.081.1:DATAOUT.0 GIN.062.081.0024
GPIO.064.081.1:DATAOUT.1 GIN.062.081.0023
GPIO.064.081.1:DATAOUT.2 GIN.062.081.0022
GPIO.064.081.1:DATAOUT.3 GIN.062.081.0021
GPIO.064.081.1:DATAOUT.4 GIN.062.081.0020
GPIO.064.081.1:OEIN.0 GOUT.062.081.0028
GPIO.064.081.1:OEIN.1 GOUT.062.081.0029
GPIO.064.081.1:BSLIPMAX GIN.062.081.0011
GPIO.064.081.1:CEIN GOUT.062.081.0048
GPIO.064.081.1:CEOUT GOUT.062.081.0047
GPIO.064.081.1:ACLR GOUT.062.081.0046
GPIO.064.081.1:SCLR GOUT.062.081.0033
GPIO.064.081.1:CLKIN_IN.0 DCMUX.064.081.0011
GPIO.064.081.1:CLKIN_IN.1 DCMUX.064.081.0009
GPIO.064.081.1:CLKIN_OUT.0 DCMUX.064.081.0015
GPIO.064.081.1:CLKIN_OUT.1 DCMUX.064.081.0013
GPIO.064.081.2:DATAOUT.0 GIN.061.081.0015
GPIO.064.081.2:DATAOUT.1 GIN.061.081.0014
GPIO.064.081.2:DATAOUT.2 GIN.062.081.0000
GPIO.064.081.2:DATAOUT.3 GIN.062.081.0003
GPIO.064.081.2:DATAOUT.4 GIN.062.081.0005
GPIO.064.081.2:OEIN.0 GOUT.062.081.0023
GPIO.064.081.2:OEIN.1 GOUT.062.081.0024
GPIO.064.081.2:BSLIPMAX GIN.061.081.0018
GPIO.064.081.2:CEIN GOUT.062.081.0017
GPIO.064.081.2:CEOUT GOUT.062.081.0013
GPIO.064.081.2:ACLR GOUT.062.081.0018
GPIO.064.081.2:SCLR GOUT.062.081.0050
GPIO.064.081.2:CLKIN_IN.0 DCMUX.064.081.0005
GPIO.064.081.2:CLKIN_IN.1 DCMUX.064.081.0007
GPIO.064.081.2:CLKIN_OUT.0 DCMUX.064.081.0001
GPIO.064.081.2:CLKIN_OUT.1 DCMUX.064.081.0003
GPIO.064.081.3:DATAOUT.4 GIN.061.081.0024
GPIO.064.081.3:BSLIPMAX GIN.061.081.0008
GPIO.064.081.3:CEIN GOUT.061.081.0028
GPIO.064.081.3:CEOUT GOUT.061.081.0030
GPIO.064.081.3:ACLR GOUT.061.081.0032
GPIO.064.081.3:SCLR GOUT.062.081.0012
GPIO.064.081.3:CLKIN_IN.0 DCMUX.064.081.0004
GPIO.064.081.3:CLKIN_IN.1 DCMUX.064.081.0006
GPIO.064.081.3:CLKIN_OUT.0 DCMUX.064.081.0000
GPIO.064.081.3:CLKIN_OUT.1 DCMUX.064.081.0002
GPIO.066.000.0:DATAOUT.4 GIN.066.000.0009
GPIO.066.000.0:BSLIPMAX GIN.065.000.0020
GPIO.066.000.0:CEIN GOUT.066.000.0011
GPIO.066.000.0:CEOUT GOUT.066.000.0006
GPIO.066.000.0:ACLR GOUT.066.000.0007
GPIO.066.000.0:SCLR GOUT.066.000.0041
GPIO.066.000.0:CLKIN_IN.0 DCMUX.066.000.0010
GPIO.066.000.0:CLKIN_IN.1 DCMUX.066.000.0008
GPIO.066.000.0:CLKIN_OUT.0 DCMUX.066.000.0014
GPIO.066.000.0:CLKIN_OUT.1 DCMUX.066.000.0012
GPIO.066.000.1:DATAOUT.4 GIN.065.000.0021
GPIO.066.000.1:BSLIPMAX GIN.065.000.0012
GPIO.066.000.1:CEIN GOUT.065.000.0023
GPIO.066.000.1:CEOUT GOUT.065.000.0025
GPIO.066.000.1:ACLR GOUT.065.000.0049
GPIO.066.000.1:SCLR GOUT.065.000.0026
GPIO.066.000.1:CLKIN_IN.0 DCMUX.066.000.0011
GPIO.066.000.1:CLKIN_IN.1 DCMUX.066.000.0009
GPIO.066.000.1:CLKIN_OUT.0 DCMUX.066.000.0015
GPIO.066.000.1:CLKIN_OUT.1 DCMUX.066.000.0013
GPIO.066.000.2:DATAOUT.4 GIN.065.000.0004
GPIO.066.000.2:BSLIPMAX GIN.064.000.0013
GPIO.066.000.2:CEIN GOUT.064.000.0031
GPIO.066.000.2:CEOUT GOUT.064.000.0032
GPIO.066.000.2:ACLR GOUT.064.000.0035
GPIO.066.000.2:SCLR GOUT.065.000.0018
GPIO.066.000.2:CLKIN_IN.0 DCMUX.066.000.0005
GPIO.066.000.2:CLKIN_IN.1 DCMUX.066.000.0007
GPIO.066.000.2:CLKIN_OUT.0 DCMUX.066.000.0001
GPIO.066.000.2:CLKIN_OUT.1 DCMUX.066.000.0003
GPIO.066.000.3:DATAIN.0 GOUT.064.000.0025
GPIO.066.000.3:DATAIN.1 GOUT.064.000.0046
GPIO.066.000.3:DATAIN.2 GOUT.064.000.0041
GPIO.066.000.3:DATAIN.3 GOUT.064.000.0040
GPIO.066.000.3:DATAOUT.0 GIN.064.000.0008
GPIO.066.000.3:DATAOUT.1 GIN.064.000.0009
GPIO.066.000.3:DATAOUT.2 GIN.064.000.0010
GPIO.066.000.3:DATAOUT.3 GIN.064.000.0011
GPIO.066.000.3:DATAOUT.4 GIN.064.000.0012
GPIO.066.000.3:OEIN.0 GOUT.064.000.0043
GPIO.066.000.3:OEIN.1 GOUT.064.000.0027
GPIO.066.000.3:BSLIPMAX GIN.064.000.0000
GPIO.066.000.3:CEIN GOUT.064.000.0009
GPIO.066.000.3:CEOUT GOUT.064.000.0006
GPIO.066.000.3:ACLR GOUT.064.000.0005
GPIO.066.000.3:SCLR GOUT.064.000.0029
GPIO.066.000.3:CLKIN_IN.0 DCMUX.066.000.0004
GPIO.066.000.3:CLKIN_IN.1 DCMUX.066.000.0006
GPIO.066.000.3:CLKIN_OUT.0 DCMUX.066.000.0000
GPIO.066.000.3:CLKIN_OUT.1 DCMUX.066.000.0002
GPIO.066.081.0:DATAOUT.4 GIN.066.081.0009
GPIO.066.081.0:BSLIPMAX GIN.065.081.0020
GPIO.066.081.0:CEIN GOUT.066.081.0011
GPIO.066.081.0:CEOUT GOUT.066.081.0006
GPIO.066.081.0:ACLR GOUT.066.081.0007
GPIO.066.081.0:SCLR GOUT.066.081.0041
GPIO.066.081.0:CLKIN_IN.0 DCMUX.066.081.0010
GPIO.066.081.0:CLKIN_IN.1 DCMUX.066.081.0008
GPIO.066.081.0:CLKIN_OUT.0 DCMUX.066.081.0014
GPIO.066.081.0:CLKIN_OUT.1 DCMUX.066.081.0012
GPIO.066.081.1:DATAOUT.4 GIN.065.081.0021
GPIO.066.081.1:BSLIPMAX GIN.065.081.0012
GPIO.066.081.1:CEIN GOUT.065.081.0023
GPIO.066.081.1:CEOUT GOUT.065.081.0025
GPIO.066.081.1:ACLR GOUT.065.081.0049
GPIO.066.081.1:SCLR GOUT.065.081.0026
GPIO.066.081.1:CLKIN_IN.0 DCMUX.066.081.0011
GPIO.066.081.1:CLKIN_IN.1 DCMUX.066.081.0009
GPIO.066.081.1:CLKIN_OUT.0 DCMUX.066.081.0015
GPIO.066.081.1:CLKIN_OUT.1 DCMUX.066.081.0013
GPIO.066.081.2:DATAOUT.4 GIN.065.081.0004
GPIO.066.081.2:BSLIPMAX GIN.064.081.0013
GPIO.066.081.2:CEIN GOUT.064.081.0031
GPIO.066.081.2:CEOUT GOUT.064.081.0032
GPIO.066.081.2:ACLR GOUT.064.081.0035
GPIO.066.081.2:SCLR GOUT.065.081.0018
GPIO.066.081.2:CLKIN_IN.0 DCMUX.066.081.0005
GPIO.066.081.2:CLKIN_IN.1 DCMUX.066.081.0007
GPIO.066.081.2:CLKIN_OUT.0 DCMUX.066.081.0001
GPIO.066.081.2:CLKIN_OUT.1 DCMUX.066.081.0003
GPIO.066.081.3:DATAIN.0 GOUT.064.081.0025
GPIO.066.081.3:DATAIN.1 GOUT.064.081.0046
GPIO.066.081.3:DATAIN.2 GOUT.064.081.0041
GPIO.066.081.3:DATAIN.3 GOUT.064.081.0040
GPIO.066.081.3:DATAOUT.0 GIN.064.081.0008
GPIO.066.081.3:DATAOUT.1 GIN.064.081.0009
GPIO.066.081.3:DATAOUT.2 GIN.064.081.0010
GPIO.066.081.3:DATAOUT.3 GIN.064.081.0011
GPIO.066.081.3:DATAOUT.4 GIN.064.081.0012
GPIO.066.081.3:OEIN.0 GOUT.064.081.0043
GPIO.066.081.3:OEIN.1 GOUT.064.081.0027
GPIO.066.081.3:BSLIPMAX GIN.064.081.0000
GPIO.066.081.3:CEIN GOUT.064.081.0009
GPIO.066.081.3:CEOUT GOUT.064.081.0006
GPIO.066.081.3:ACLR GOUT.064.081.0005
GPIO.066.081.3:SCLR GOUT.064.081.0029
GPIO.066.081.3:CLKIN_IN.0 DCMUX.066.081.0004
GPIO.066.081.3:CLKIN_IN.1 DCMUX.066.081.0006
GPIO.066.081.3:CLKIN_OUT.0 DCMUX.066.081.0000
GPIO.066.081.3:CLKIN_OUT.1 DCMUX.066.081.0002
GPIO.068.000.0:DATAOUT.0 GIN.067.000.0017
GPIO.068.000.0:DATAOUT.1 GIN.067.000.0016
GPIO.068.000.0:DATAOUT.2 GIN.067.000.0015
GPIO.068.000.0:DATAOUT.3 GIN.067.000.0014
GPIO.068.000.0:DATAOUT.4 GIN.067.000.0013
GPIO.068.000.0:BSLIPMAX GIN.067.000.0018
GPIO.068.000.0:CEIN GOUT.068.000.0017
GPIO.068.000.0:CEOUT GOUT.068.000.0014
GPIO.068.000.0:ACLR GOUT.068.000.0015
GPIO.068.000.0:SCLR GOUT.068.000.0044
GPIO.068.000.0:CLKIN_IN.0 DCMUX.068.000.0010
GPIO.068.000.0:CLKIN_IN.1 DCMUX.068.000.0008
GPIO.068.000.0:CLKIN_OUT.0 DCMUX.068.000.0014
GPIO.068.000.0:CLKIN_OUT.1 DCMUX.068.000.0012
GPIO.068.000.1:DATAOUT.0 GIN.067.000.0023
GPIO.068.000.1:DATAOUT.1 GIN.067.000.0022
GPIO.068.000.1:DATAOUT.2 GIN.067.000.0021
GPIO.068.000.1:DATAOUT.3 GIN.067.000.0020
GPIO.068.000.1:DATAOUT.4 GIN.067.000.0019
GPIO.068.000.1:BSLIPMAX GIN.067.000.0025
GPIO.068.000.1:CEIN GOUT.067.000.0040
GPIO.068.000.1:CEOUT GOUT.067.000.0043
GPIO.068.000.1:ACLR GOUT.067.000.0027
GPIO.068.000.1:SCLR GOUT.068.000.0003
GPIO.068.000.1:CLKIN_IN.0 DCMUX.068.000.0011
GPIO.068.000.1:CLKIN_IN.1 DCMUX.068.000.0009
GPIO.068.000.1:CLKIN_OUT.0 DCMUX.068.000.0015
GPIO.068.000.1:CLKIN_OUT.1 DCMUX.068.000.0013
GPIO.068.000.2:DATAOUT.0 GIN.067.000.0005
GPIO.068.000.2:DATAOUT.1 GIN.067.000.0009
GPIO.068.000.2:DATAOUT.2 GIN.067.000.0010
GPIO.068.000.2:DATAOUT.3 GIN.067.000.0011
GPIO.068.000.2:DATAOUT.4 GIN.067.000.0012
GPIO.068.000.2:OEIN.0 GOUT.067.000.0050
GPIO.068.000.2:OEIN.1 GOUT.067.000.0049
GPIO.068.000.2:BSLIPMAX GIN.067.000.0004
GPIO.068.000.2:CEIN GOUT.067.000.0002
GPIO.068.000.2:CEOUT GOUT.067.000.0017
GPIO.068.000.2:SCLR GOUT.067.000.0042
GPIO.068.000.2:CLKIN_IN.0 DCMUX.068.000.0005
GPIO.068.000.2:CLKIN_IN.1 DCMUX.068.000.0007
GPIO.068.000.2:CLKIN_OUT.0 DCMUX.068.000.0001
GPIO.068.000.2:CLKIN_OUT.1 DCMUX.068.000.0003
GPIO.068.000.3:DATAOUT.4 GIN.067.000.0003
GPIO.068.000.3:BSLIPMAX GIN.066.000.0018
GPIO.068.000.3:CEIN GOUT.066.000.0045
GPIO.068.000.3:CEOUT GOUT.066.000.0040
GPIO.068.000.3:ACLR GOUT.066.000.0043
GPIO.068.000.3:SCLR GOUT.067.000.0004
GPIO.068.000.3:CLKIN_IN.0 DCMUX.068.000.0004
GPIO.068.000.3:CLKIN_IN.1 DCMUX.068.000.0006
GPIO.068.000.3:CLKIN_OUT.0 DCMUX.068.000.0000
GPIO.068.000.3:CLKIN_OUT.1 DCMUX.068.000.0002
GPIO.068.081.0:DATAOUT.0 GIN.067.081.0017
GPIO.068.081.0:DATAOUT.1 GIN.067.081.0016
GPIO.068.081.0:DATAOUT.2 GIN.067.081.0015
GPIO.068.081.0:DATAOUT.3 GIN.067.081.0014
GPIO.068.081.0:DATAOUT.4 GIN.067.081.0013
GPIO.068.081.0:BSLIPMAX GIN.067.081.0018
GPIO.068.081.0:CEIN GOUT.068.081.0017
GPIO.068.081.0:CEOUT GOUT.068.081.0014
GPIO.068.081.0:ACLR GOUT.068.081.0015
GPIO.068.081.0:SCLR GOUT.068.081.0044
GPIO.068.081.0:CLKIN_IN.0 DCMUX.068.081.0010
GPIO.068.081.0:CLKIN_IN.1 DCMUX.068.081.0008
GPIO.068.081.0:CLKIN_OUT.0 DCMUX.068.081.0014
GPIO.068.081.0:CLKIN_OUT.1 DCMUX.068.081.0012
GPIO.068.081.1:DATAOUT.0 GIN.067.081.0023
GPIO.068.081.1:DATAOUT.1 GIN.067.081.0022
GPIO.068.081.1:DATAOUT.2 GIN.067.081.0021
GPIO.068.081.1:DATAOUT.3 GIN.067.081.0020
GPIO.068.081.1:DATAOUT.4 GIN.067.081.0019
GPIO.068.081.1:BSLIPMAX GIN.067.081.0025
GPIO.068.081.1:CEIN GOUT.067.081.0040
GPIO.068.081.1:CEOUT GOUT.067.081.0043
GPIO.068.081.1:ACLR GOUT.067.081.0027
GPIO.068.081.1:SCLR GOUT.068.081.0003
GPIO.068.081.1:CLKIN_IN.0 DCMUX.068.081.0011
GPIO.068.081.1:CLKIN_IN.1 DCMUX.068.081.0009
GPIO.068.081.1:CLKIN_OUT.0 DCMUX.068.081.0015
GPIO.068.081.1:CLKIN_OUT.1 DCMUX.068.081.0013
GPIO.068.081.2:DATAOUT.0 GIN.067.081.0005
GPIO.068.081.2:DATAOUT.1 GIN.067.081.0009
GPIO.068.081.2:DATAOUT.2 GIN.067.081.0010
GPIO.068.081.2:DATAOUT.3 GIN.067.081.0011
GPIO.068.081.2:DATAOUT.4 GIN.067.081.0012
GPIO.068.081.2:OEIN.0 GOUT.067.081.0050
GPIO.068.081.2:OEIN.1 GOUT.067.081.0049
GPIO.068.081.2:BSLIPMAX GIN.067.081.0004
GPIO.068.081.2:CEIN GOUT.067.081.0002
GPIO.068.081.2:CEOUT GOUT.067.081.0017
